,n_episodes,n_p0_wins,n_p1_wins,p0_win_rate,p1_win_rate,p0_time_per_game,p1_time_per_game,p0_time_per_turn,p1_time_per_turn,p0_score_count,p0_score_mean,p0_score_std,p0_score_min,p0_score_25%,p0_score_50%,p0_score_75%,p0_score_max,p1_score_count,p1_score_mean,p1_score_std,p1_score_min,p1_score_25%,p1_score_50%,p1_score_75%,p1_score_max
0,30,24,6,0.8,0.2,19.567866059999506,17.86835119666842,0.5666370480694838,0.7016368270943097,30.0,16.933333333333334,3.6287485572789446,9.0,14.25,18.5,19.0,22.0,30.0,8.066666666666666,3.6287485572789446,3.0,6.0,6.5,10.75,16.0
