,mean,std,min,max,count
p0_nodes,16816.51833976834,23469.80141978254,74.0,97280.0,1036
p0_cutoffs,4929.568532818533,7336.774857983024,0.0,30301.0,1036
p0_tt_hits,3233.430501930502,4816.983313372491,0.0,26349.0,1036
p0_tt_cutoffs,1759.7258687258686,2639.4381579640976,0.0,11601.0,1036
p0_skipped_move,0.0,0.0,0.0,0.0,1036
p0_depth,8.032818532818533,5.634532606431379,2.0,15.0,1036
p0_time_spent,0.5666370480694838,0.785750644032446,0.0010550000006332994,2.707774200000131,1036
p1_nodes,26358.107329842933,37724.15217640114,89.0,140288.0,764
p1_cutoffs,7166.723821989529,10366.324854822717,0.0,42906.0,764
p1_tt_hits,5388.705497382199,7922.694986170834,0.0,40143.0,764
p1_tt_cutoffs,3007.333769633508,4424.748400556956,0.0,21809.0,764
p1_skipped_move,0.0,0.0,0.0,0.0,764
p1_depth,8.662303664921465,6.917319710018819,2.0,18.0,764
p1_time_spent,0.7016368270943097,1.0145128066165199,0.001652700000704499,3.736796700002742,764
