,mean,std,min,max,count
p0_nodes,11460.661725067386,12525.109614580952,90.0,48809.0,2968
p0_cutoffs,4980.284029649596,6163.53597038328,0.0,27477.0,2968
p0_tt_hits,2210.5441374663073,2784.805790083601,0.0,16037.0,2968
p0_tt_cutoffs,1616.9673180592993,2211.169024321879,0.0,12241.0,2968
p0_skipped_move,0.0,0.0,0.0,0.0,2968
p0_depth,10.706536388140162,8.096066421876492,2.0,20.0,2968
p1_nodes,11544.896437994723,13020.986358358263,88.0,45056.0,3032
p1_cutoffs,5313.383905013193,6625.36159478016,0.0,26187.0,3032
p1_tt_hits,3036.0141820580475,3782.8231129613428,0.0,17248.0,3032
p1_tt_cutoffs,2302.699538258575,2964.5497279472447,0.0,12774.0,3032
p1_skipped_move,0.0,0.0,0.0,0.0,3032
p1_depth,10.972625329815303,8.18830831781775,2.0,20.0,3032
