,mean,std,min,max,count
p0_nodes,5427.550274223035,6869.992985550475,56.0,41984.0,2735
p0_cutoffs,1994.726873857404,2454.3111650092637,0.0,12839.0,2735
p0_tt_hits,812.6771480804388,1015.265403278314,0.0,5777.0,2735
p0_tt_cutoffs,566.1806215722121,755.3810067541272,0.0,4702.0,2735
p0_skipped_move,0.0,0.0,0.0,0.0,2735
p0_depth,7.070932358318099,4.904731854069502,2.0,13.0,2735
p0_time_spent,0.29569617601492915,0.4042904768104476,0.0009313999908044934,2.4957571999984793,2735
p1_nodes,10358.69525267994,13546.161144217487,84.0,60928.0,3265
p1_cutoffs,4442.497090352221,5955.122512005363,0.0,31836.0,3265
p1_tt_hits,1964.3733537519142,2646.9920426936,0.0,14875.0,3265
p1_tt_cutoffs,1431.0349157733538,2063.8319142548817,0.0,11847.0,3265
p1_skipped_move,0.0,0.0,0.0,0.0,3265
p1_depth,11.278101071975497,7.773388543070876,2.0,19.0,3265
p1_time_spent,0.5246314584685291,0.7611658712946388,0.001297399983741343,3.747053000028245,3265
