n_episodes,n_p0_wins,n_p1_wins,p0_win_rate,p0_score_count,p0_score_mean,p0_score_std,p0_score_min,p0_score_25%,p0_score_50%,p0_score_75%,p0_score_max,p1_score_count,p1_score_mean,p1_score_std,p1_score_min,p1_score_25%,p1_score_50%,p1_score_75%,p1_score_max
10,6,4,0.6,10.0,12.7,4.762119042797836,4.0,10.0,13.0,14.75,20.0,10.0,12.3,4.762119042797836,5.0,10.25,12.0,15.0,21.0
