,n_episodes,n_p0_wins,n_p1_wins,p0_win_rate,p1_win_rate,p0_time_per_game,p1_time_per_game,p0_time_per_turn,p1_time_per_turn,p0_score_count,p0_score_mean,p0_score_std,p0_score_min,p0_score_25%,p0_score_50%,p0_score_75%,p0_score_max,p1_score_count,p1_score_mean,p1_score_std,p1_score_min,p1_score_25%,p1_score_50%,p1_score_75%,p1_score_max
0,30,2,28,0.06666666666666667,0.9333333333333333,13.378556469997905,21.513059986668427,0.5401839759083945,0.6105882683065779,30.0,8.133333333333333,2.738402924098761,6.0,7.0,7.5,8.0,18.0,30.0,16.866666666666667,2.738402924098761,7.0,17.0,17.5,18.0,19.0
