,mean,std,min,max,count
p0_nodes,5490.708123652049,7166.125895270851,57.0,39424.0,2782
p0_cutoffs,2006.1394680086269,2516.8622623605393,0.0,15440.0,2782
p0_tt_hits,818.8971962616822,1033.3282863868612,0.0,6795.0,2782
p0_tt_cutoffs,563.9787922358016,761.0068285843145,0.0,5541.0,2782
p0_skipped_move,0.0,0.0,0.0,0.0,2782
p0_depth,7.169662113587347,4.929842788748759,2.0,13.0,2782
p1_nodes,10576.41951522685,12148.853000509333,90.0,45627.0,3218
p1_cutoffs,4657.811062771908,6019.34539653906,0.0,31272.0,3218
p1_tt_hits,2018.0711622125543,2561.0675584123064,0.0,13348.0,3218
p1_tt_cutoffs,1469.3132380360473,2040.0984764810323,0.0,10870.0,3218
p1_skipped_move,0.0,0.0,0.0,0.0,3218
p1_depth,11.555003107520198,8.221845653177667,2.0,20.0,3218
