,mean,std,min,max,count
p0_nodes,10885.763649425287,5356.587623463776,119.0,44418.0,1392
p0_cutoffs,3930.3742816091954,4218.969905294549,0.0,17604.0,1392
p0_tt_hits,1801.003591954023,2299.2330469427766,0.0,24095.0,1392
p0_tt_cutoffs,1312.6544540229886,1720.8390330245118,0.0,10984.0,1392
p0_skipped_move,0.0,0.0,0.0,0.0,1392
p0_depth,11.931034482758621,10.990375207685473,2.0,30.0,1392
p0_time_spent,0.6694156002873131,0.255963948911785,0.001880900003015995,1.0397901999822352,1392
p0_pvs_nodes,0.0,0.0,0.0,0.0,1392
p0_pvs_fallout,0.0,0.0,0.0,0.0,1392
p0_aspiration_nodes,0.0,0.0,0.0,0.0,1392
p0_aspiration_fall_low,0.0,0.0,0.0,0.0,1392
p0_aspiration_fall_high,0.0,0.0,0.0,0.0,1392
p0_value,-0.1004813217845107,4.232166571858601,-17.999999999957243,16.000000000099597,1392
p1_nodes,13855.67723880597,19769.326982266506,0.0,76650.0,1608
p1_cutoffs,7584.598258706467,12138.73561024663,0.0,45458.0,1608
p1_tt_hits,3587.0503731343283,5877.534841898955,0.0,26492.0,1608
p1_tt_cutoffs,2824.1990049751244,4694.036480106027,0.0,20608.0,1608
p1_skipped_move,0.0,0.0,0.0,0.0,1608
p1_depth,15.724502487562189,12.769409053997068,0.0,30.0,1608
p1_time_spent,0.6637129459577137,0.9111140725723333,6.249998114071786e-05,3.364014999999199,1608
p1_pvs_nodes,0.0,0.0,0.0,0.0,1608
p1_pvs_fallout,0.0,0.0,0.0,0.0,1608
p1_aspiration_nodes,0.0,0.0,0.0,0.0,1608
p1_aspiration_fall_low,0.0,0.0,0.0,0.0,1608
p1_aspiration_fall_high,0.0,0.0,0.0,0.0,1608
p1_value,2.52620646771426,5.026181110394691,-15.999999999997856,19.000000000097074,1608
