,mean,std,min,max,count
p0_nodes,17150.119873817035,26321.45111907817,89.0,171908.0,317
p0_cutoffs,7543.078864353312,12705.213202981387,0.0,79902.0,317
p0_tt_hits,4171.990536277603,7343.448356413857,0.0,46635.0,317
p0_tt_cutoffs,2770.96214511041,5007.7918471804405,0.0,32833.0,317
p0_skipped_move,0.0,0.0,0.0,0.0,317
p0_depth,10.482649842271293,7.231449578741573,2.0,18.0,317
p0_time_spent,0.7071756416398698,1.0661398142755698,0.0013225000002421439,7.27369020000333,317
p1_nodes,17925.40636042403,21709.762622972765,149.0,95232.0,283
p1_cutoffs,7659.936395759717,10561.797037448952,0.0,42476.0,283
p1_tt_hits,4744.904593639576,7099.800096828493,0.0,36671.0,283
p1_tt_cutoffs,3128.7243816254418,4716.222901228253,0.0,21470.0,283
p1_skipped_move,0.0,0.0,0.0,0.0,283
p1_depth,12.39929328621908,11.321807322831722,2.0,30.0,283
p1_time_spent,0.7237081240280325,0.7976637539541781,0.0022225999855436385,2.80608549999306,283
