,n_episodes,n_p0_wins,n_p1_wins,p0_win_rate,p1_win_rate,p0_time_per_game,p1_time_per_game,p0_time_per_turn,p1_time_per_turn,p0_score_count,p0_score_mean,p0_score_std,p0_score_min,p0_score_25%,p0_score_50%,p0_score_75%,p0_score_max,p1_score_count,p1_score_mean,p1_score_std,p1_score_min,p1_score_25%,p1_score_50%,p1_score_75%,p1_score_max
0,50,35,15,0.7,0.3,21.883508429978974,18.2050918459869,0.6982612772807586,0.6352090665033809,50.0,13.22,3.6100200689136317,5.0,12.0,14.0,16.0,18.0,50.0,11.78,3.6100200689136317,7.0,9.0,11.0,13.0,20.0
