,n_episodes,n_p0_wins,n_p1_wins,p0_win_rate,p1_win_rate,p0_time_per_game,p1_time_per_game,p0_time_per_turn,p1_time_per_turn,p0_score_count,p0_score_mean,p0_score_std,p0_score_min,p0_score_25%,p0_score_50%,p0_score_75%,p0_score_max,p1_score_count,p1_score_mean,p1_score_std,p1_score_min,p1_score_25%,p1_score_50%,p1_score_75%,p1_score_max
0,50,23,27,0.46,0.54,8.772013386042454,8.207382520260362,0.29776012851467937,0.26874206025737923,50.0,11.56,3.4650440996104077,4.0,9.0,12.0,13.75,18.0,50.0,13.44,3.4650440996104077,7.0,11.25,13.0,16.0,21.0
