,n_episodes,n_p0_wins,n_p1_wins,p0_win_rate,p1_win_rate,p0_time_per_game,p1_time_per_game,p0_time_per_turn,p1_time_per_turn,p0_score_count,p0_score_mean,p0_score_std,p0_score_min,p0_score_25%,p0_score_50%,p0_score_75%,p0_score_max,p1_score_count,p1_score_mean,p1_score_std,p1_score_min,p1_score_25%,p1_score_50%,p1_score_75%,p1_score_max
0,10,7,3,0.7,0.3,23.34269075000002,29.624343439999983,0.7204534182098772,1.0733457768115937,10.0,14.3,3.3681514877517675,7.0,12.25,15.5,17.0,17.0,10.0,10.7,3.3681514877517675,8.0,8.0,9.5,12.75,18.0
