,mean,std,min,max,count
p0_nodes,16566.971830985916,24707.393053766133,89.0,130893.0,284
p0_cutoffs,7847.320422535211,13035.540880019262,0.0,65419.0,284
p0_tt_hits,3863.1971830985917,6529.269511628771,0.0,36219.0,284
p0_tt_cutoffs,2604.978873239437,4547.779434102295,0.0,24942.0,284
p0_skipped_move,0.0,0.0,0.0,0.0,284
p0_depth,9.679577464788732,7.191505540159171,2.0,18.0,284
p0_time_spent,0.6964797169022577,1.0007945287741136,0.0013309000059962273,5.39689749997342,284
p1_nodes,15824.348101265823,19574.812582295395,149.0,72704.0,316
p1_cutoffs,7199.053797468355,10166.179680886418,0.0,40109.0,316
p1_tt_hits,3659.6139240506327,5480.8420414984375,0.0,24226.0,316
p1_tt_cutoffs,2425.8544303797466,3680.205083075267,0.0,15937.0,316
p1_skipped_move,0.0,0.0,0.0,0.0,316
p1_depth,13.664556962025317,11.552363317583067,2.0,30.0,316
p1_time_spent,0.6656136053792625,0.7663660080840398,0.0022373999818228185,2.941214700054843,316
