n_episodes,n_p0_wins,n_p1_wins,p0_win_rate,p0_score_count,p0_score_mean,p0_score_std,p0_score_min,p0_score_25%,p0_score_50%,p0_score_75%,p0_score_max,p1_score_count,p1_score_mean,p1_score_std,p1_score_min,p1_score_25%,p1_score_50%,p1_score_75%,p1_score_max
30,26,4,0.8666666666666667,30.0,17.266666666666666,3.5128663346414806,8.0,15.25,18.0,19.0,21.0,30.0,7.733333333333333,3.5128663346414806,4.0,6.0,7.0,9.75,17.0
