,n_episodes,n_p0_wins,n_p1_wins,p0_win_rate,p1_win_rate,p0_time_per_game,p1_time_per_game,p0_time_per_turn,p1_time_per_turn,p0_score_count,p0_score_mean,p0_score_std,p0_score_min,p0_score_25%,p0_score_50%,p0_score_75%,p0_score_max,p1_score_count,p1_score_mean,p1_score_std,p1_score_min,p1_score_25%,p1_score_50%,p1_score_75%,p1_score_max
0,30,14,16,0.4666666666666667,0.5333333333333333,12.358548300000257,20.675099240005753,0.4306114390243992,0.660546301597628,30.0,11.166666666666666,5.08604129868742,3.0,6.25,10.5,15.0,19.0,30.0,13.833333333333334,5.08604129868742,6.0,10.0,14.5,18.75,22.0
