n_episodes,n_p0_wins,n_p1_wins,p0_win_rate,p0_score_count,p0_score_mean,p0_score_std,p0_score_min,p0_score_25%,p0_score_50%,p0_score_75%,p0_score_max,p1_score_count,p1_score_mean,p1_score_std,p1_score_min,p1_score_25%,p1_score_50%,p1_score_75%,p1_score_max
30,24,6,0.8,30.0,16.0,3.7874566117919946,7.0,13.0,16.0,19.0,21.0,30.0,9.0,3.7874566117919946,4.0,6.0,9.0,12.0,18.0
