,n_episodes,n_p0_wins,n_p1_wins,p0_win_rate,p1_win_rate,p0_time_per_game,p1_time_per_game,p0_time_per_turn,p1_time_per_turn,p0_score_count,p0_score_mean,p0_score_std,p0_score_min,p0_score_25%,p0_score_50%,p0_score_75%,p0_score_max,p1_score_count,p1_score_mean,p1_score_std,p1_score_min,p1_score_25%,p1_score_50%,p1_score_75%,p1_score_max
0,100,53,47,0.53,0.47,20.811228609002136,20.576402837997666,0.6944020223223937,0.685194899700222,100.0,12.3,4.302923600896432,4.0,9.0,13.0,16.0,20.0,100.0,12.7,4.302923600896432,5.0,9.0,12.0,16.0,21.0
