,mean,std,min,max,count
p0_nodes,8270.116919816319,9639.399057301544,66.0,38400.0,2831
p0_cutoffs,3157.9321794418934,3890.277600855715,0.0,20319.0,2831
p0_tt_hits,1327.427057576828,1578.802934504649,0.0,9715.0,2831
p0_tt_cutoffs,926.617802896503,1218.817819689195,0.0,7871.0,2831
p0_skipped_move,0.0,0.0,0.0,0.0,2831
p0_depth,8.21158601200989,5.857433151920254,2.0,15.0,2831
p1_nodes,8099.408961817608,10177.814047853031,64.0,44032.0,3169
p1_cutoffs,3432.169454086463,4605.365211997831,0.0,25907.0,3169
p1_tt_hits,1930.0766803408014,2507.9532838212544,0.0,13504.0,3169
p1_tt_cutoffs,1455.4869043862418,1977.1292391514319,0.0,10745.0,3169
p1_skipped_move,0.0,0.0,0.0,0.0,3169
p1_depth,8.97601767118965,5.9631819063659055,2.0,15.0,3169
