,mean,std,min,max,count
p0_nodes,10075.2527100271,5365.442789594729,119.0,29833.0,1476
p0_cutoffs,3745.8611111111113,4006.5492712168407,0.0,15424.0,1476
p0_tt_hits,1635.6334688346883,2012.9181096599311,0.0,12080.0,1476
p0_tt_cutoffs,1194.8163956639567,1536.0396859558848,0.0,7882.0,1476
p0_skipped_move,0.0,0.0,0.0,0.0,1476
p0_depth,13.268970189701896,11.47975178771355,2.0,30.0,1476
p0_time_spent,0.6251033556910519,0.2923601641607906,0.0016580999945290387,1.0109355000022333,1476
p0_pvs_nodes,0.0,0.0,0.0,0.0,1476
p0_pvs_fallout,0.0,0.0,0.0,0.0,1476
p0_aspiration_nodes,0.0,0.0,0.0,0.0,1476
p0_aspiration_fall_low,0.0,0.0,0.0,0.0,1476
p0_aspiration_fall_high,0.0,0.0,0.0,0.0,1476
p0_value,0.713855013606122,4.813777410451479,-15.999999999989834,18.000000000073214,1476
p1_nodes,18094.18963254593,18429.083928428827,0.0,77312.0,1524
p1_cutoffs,7334.073490813648,10307.850298076946,0.0,37120.0,1524
p1_tt_hits,2942.5662729658793,4028.3766625818566,0.0,15381.0,1524
p1_tt_cutoffs,2322.4396325459315,3301.126867118631,0.0,12822.0,1524
p1_skipped_move,0.0,0.0,0.0,0.0,1524
p1_depth,12.851049868766404,10.202966101603936,0.0,30.0,1524
p1_time_spent,0.7272549550525821,1.019304239822905,6.630001007579267e-05,3.660067400021944,1524
p1_pvs_nodes,0.0,0.0,0.0,0.0,1524
p1_pvs_fallout,0.0,0.0,0.0,0.0,1524
p1_aspiration_nodes,0.0,0.0,0.0,0.0,1524
p1_aspiration_fall_low,0.0,0.0,0.0,0.0,1524
p1_aspiration_fall_high,0.0,0.0,0.0,0.0,1524
p1_value,1.8471128609418923,4.518943598291386,-13.999999999960218,18.000000000078437,1524
