,mean,std,min,max,count
p0_nodes,5460.948118377786,7030.489943242135,58.0,40960.0,2737
p0_cutoffs,1973.5575447570332,2454.2552605388482,0.0,17422.0,2737
p0_tt_hits,818.5717939349653,1038.267981761911,0.0,9163.0,2737
p0_tt_cutoffs,562.1899890390939,769.6184467649624,0.0,7483.0,2737
p0_skipped_move,0.0,0.0,0.0,0.0,2737
p0_depth,7.05663134819145,4.887190019288106,2.0,13.0,2737
p0_time_spent,0.2997550006576162,0.4176299545874895,0.0009410999482497573,2.5157186000142246,2737
p1_nodes,12739.636530799877,15722.906283283903,0.0,59904.0,3263
p1_cutoffs,5335.122280110328,6894.738376729453,0.0,33542.0,3263
p1_tt_hits,2396.516395954643,3047.362683605019,0.0,16172.0,3263
p1_tt_cutoffs,1735.5185412197363,2406.6628453246144,0.0,12345.0,3263
p1_skipped_move,0.0,0.0,0.0,0.0,3263
p1_depth,11.801409745632853,8.548240881150512,0.0,21.0,3263
p1_time_spent,0.6531618965371786,0.8989676924343877,9.029998909682035e-05,3.6421815999783576,3263
