,n_episodes,n_p0_wins,n_p1_wins,p0_win_rate,p1_win_rate,p0_time_per_game,p1_time_per_game,p0_time_per_turn,p1_time_per_turn,p0_score_count,p0_score_mean,p0_score_std,p0_score_min,p0_score_25%,p0_score_50%,p0_score_75%,p0_score_max,p1_score_count,p1_score_mean,p1_score_std,p1_score_min,p1_score_25%,p1_score_50%,p1_score_75%,p1_score_max
0,100,53,47,0.53,0.47,20.891927243000683,21.00850373500067,0.6865569255011726,0.7104668155225116,100.0,12.88,4.4569319519421,3.0,9.75,13.0,17.0,21.0,100.0,12.12,4.4569319519421,4.0,8.0,12.0,15.25,22.0
