,mean,std,min,max,count
p0_nodes,36570.42479061976,160307.34340591228,89.0,6195748.0,2985
p0_cutoffs,14120.06365159129,50141.08759379623,0.0,1838993.0,2985
p0_tt_hits,9951.649581239531,69302.5219700713,0.0,2869859.0,2985
p0_tt_cutoffs,5900.874706867672,34105.812702296564,0.0,1375690.0,2985
p0_skipped_move,0.0,0.0,0.0,0.0,2985
p0_depth,10.641876046901173,7.355125960001176,2.0,18.0,2985
p0_time_spent,1.8191737389279345,6.166157318075517,0.0038920000079087913,206.0896752999979,2985
p1_nodes,42837.964510779435,87642.20888246757,89.0,1264942.0,3015
p1_cutoffs,14981.856384742952,30265.60360666696,0.0,384530.0,3015
p1_tt_hits,10037.249419568823,22658.659203572206,0.0,404261.0,3015
p1_tt_cutoffs,5539.664013266998,11922.31118222968,0.0,170418.0,3015
p1_skipped_move,0.0,0.0,0.0,0.0,3015
p1_depth,9.66301824212272,7.129357392303758,2.0,18.0,3015
p1_time_spent,1.4383101498510629,2.8982106467475255,0.0012506000348366797,33.67496720002964,3015
