,n_episodes,n_p0_wins,n_p1_wins,p0_win_rate,p1_win_rate,p0_time_per_game,p1_time_per_game,p0_time_per_turn,p1_time_per_turn,p0_score_count,p0_score_mean,p0_score_std,p0_score_min,p0_score_25%,p0_score_50%,p0_score_75%,p0_score_max,p1_score_count,p1_score_mean,p1_score_std,p1_score_min,p1_score_25%,p1_score_50%,p1_score_75%,p1_score_max
0,100,0,100,0.0,1.0,0.001595847998833051,21.296881763998353,6.77354838214368e-05,0.5844369309549493,100.0,6.18,1.8929961287425667,2.0,5.0,6.0,7.25,11.0,100.0,18.82,1.8929961287425667,14.0,17.75,19.0,20.0,23.0
