,mean,std,min,max,count
p0_nodes,9973.29411764706,5370.9363991817745,119.0,32327.0,1462
p0_cutoffs,3481.939808481532,3898.8464084247303,0.0,16170.0,1462
p0_tt_hits,1589.9336525307797,2103.828986057269,0.0,15425.0,1462
p0_tt_cutoffs,1149.125170998632,1572.0510638206756,0.0,7591.0,1462
p0_skipped_move,0.0,0.0,0.0,0.0,1462
p0_depth,12.619015047879618,11.3565757836838,2.0,30.0,1462
p0_time_spent,0.6304527248975382,0.2886593521204339,0.0017469000013079494,0.9780057999887504,1462
p0_pvs_nodes,0.0,0.0,0.0,0.0,1462
p0_pvs_fallout,0.0,0.0,0.0,0.0,1462
p0_aspiration_nodes,0.0,0.0,0.0,0.0,1462
p0_aspiration_fall_low,0.0,0.0,0.0,0.0,1462
p0_aspiration_fall_high,0.0,0.0,0.0,0.0,1462
p0_value,0.6457045144192948,4.451281653802888,-18.999999999985356,18.00000000009712,1462
p1_nodes,12784.095578673601,16214.222372021308,0.0,59392.0,1538
p1_cutoffs,6416.618985695709,9281.882376248128,0.0,36735.0,1538
p1_tt_hits,2748.576723016905,3906.5124994824896,0.0,17161.0,1538
p1_tt_cutoffs,2173.222366710013,3218.722565219537,0.0,14384.0,1538
p1_skipped_move,0.0,0.0,0.0,0.0,1538
p1_depth,13.213914174252276,10.944790586673278,0.0,30.0,1538
p1_time_spent,0.709813210012416,0.9356483952034406,4.719998105429113e-05,3.3689591999864206,1538
p1_pvs_nodes,0.0,0.0,0.0,0.0,1538
p1_pvs_fallout,0.0,0.0,0.0,0.0,1538
p1_aspiration_nodes,0.0,0.0,0.0,0.0,1538
p1_aspiration_fall_low,0.0,0.0,0.0,0.0,1538
p1_aspiration_fall_high,0.0,0.0,0.0,0.0,1538
p1_value,1.8309622887349384,5.1392750178106255,-14.999999999933857,23.00000000007915,1538
