,n_episodes,n_p0_wins,n_p1_wins,p0_win_rate,p1_win_rate,p0_time_per_game,p1_time_per_game,p0_time_per_turn,p1_time_per_turn,p0_score_count,p0_score_mean,p0_score_std,p0_score_min,p0_score_25%,p0_score_50%,p0_score_75%,p0_score_max,p1_score_count,p1_score_mean,p1_score_std,p1_score_min,p1_score_25%,p1_score_50%,p1_score_75%,p1_score_max
0,100,46,54,0.46,0.54,21.37363231098454,21.061978113014483,0.7307224721704116,0.6849423776590076,100.0,11.66,4.49066371553923,4.0,8.0,11.5,16.0,20.0,100.0,13.34,4.49066371553923,5.0,9.0,13.5,17.0,21.0
