,mean,std,min,max,count
p0_nodes,11191.504885993485,15843.43106355474,74.0,84597.0,307
p0_cutoffs,4798.296416938111,7425.2610399558025,0.0,39519.0,307
p0_tt_hits,2450.390879478827,3868.073108615916,0.0,20758.0,307
p0_tt_cutoffs,1620.084690553746,2637.2125842119517,0.0,15216.0,307
p0_skipped_move,0.0,0.0,0.0,0.0,307
p0_depth,8.80130293159609,5.9110891975224265,2.0,15.0,307
p0_time_spent,0.47537206612473903,0.6627406493277762,0.0013578999787569046,3.709881300019333,307
p1_nodes,15447.453924914676,17639.72186873248,149.0,64512.0,293
p1_cutoffs,6304.440273037542,8221.794404469612,0.0,31582.0,293
p1_tt_hits,3715.0546075085326,5277.740084519925,0.0,24252.0,293
p1_tt_cutoffs,2410.9658703071673,3498.629666240381,0.0,15900.0,293
p1_skipped_move,0.0,0.0,0.0,0.0,293
p1_depth,12.716723549488055,11.37980488544256,1.0,30.0,293
p1_time_spent,0.6476291211600274,0.7059328789544285,0.002365799999097362,2.4054030000115745,293
