,mean,std,min,max,count
p0_nodes,17691.368695652174,11720.064091814405,89.0,68096.0,575
p0_cutoffs,2331.081739130435,2760.1125727383437,0.0,19885.0,575
p0_tt_hits,2582.9826086956523,5291.9795543044,0.0,33293.0,575
p0_tt_cutoffs,990.2765217391304,1559.5129691435825,0.0,8792.0,575
p0_skipped_move,0.0,0.0,0.0,0.0,575
p0_depth,8.78608695652174,9.93760435619494,2.0,30.0,575
p0_time_spent,0.674569463652322,0.251224991608791,0.0011908999986189883,1.0359867000006489,575
p0_pvs_nodes,0.0,0.0,0.0,0.0,575
p0_pvs_fallout,0.0,0.0,0.0,0.0,575
p0_aspiration_nodes,0.0,0.0,0.0,0.0,575
p0_aspiration_fall_low,0.0,0.0,0.0,0.0,575
p0_aspiration_fall_high,0.0,0.0,0.0,0.0,575
p1_nodes,10612.536,5879.706407832282,119.0,28778.0,625
p1_cutoffs,4006.5984,4242.014801331726,0.0,18537.0,625
p1_tt_hits,1737.1456,2073.9741883641273,0.0,10452.0,625
p1_tt_cutoffs,1291.2144,1616.0974907574853,0.0,6896.0,625
p1_skipped_move,0.0,0.0,0.0,0.0,625
p1_depth,14.4992,11.939865969096973,2.0,30.0,625
p1_time_spent,0.5897778988800477,0.30898363649619226,0.0017188999991049059,0.9368275000015274,625
p1_pvs_nodes,0.0,0.0,0.0,0.0,625
p1_pvs_fallout,0.0,0.0,0.0,0.0,625
p1_aspiration_nodes,0.0,0.0,0.0,0.0,625
p1_aspiration_fall_low,0.0,0.0,0.0,0.0,625
p1_aspiration_fall_high,0.0,0.0,0.0,0.0,625
