,mean,std,min,max,count
p0_nodes,17687.247446083995,11302.754676410996,89.0,91549.0,2643
p0_cutoffs,2254.0843738176313,2848.160565780905,0.0,28172.0,2643
p0_tt_hits,2358.8819523269012,5454.084926720601,0.0,56007.0,2643
p0_tt_cutoffs,928.3284146802876,1617.0097010887353,0.0,15764.0,2643
p0_skipped_move,0.0,0.0,0.0,0.0,2643
p0_depth,7.610291335603481,8.955403023470117,2.0,30.0,2643
p0_time_spent,0.7068180144911422,0.21690931861371862,0.001222700004291255,1.1811421000020346,2643
p0_pvs_nodes,0.0,0.0,0.0,0.0,2643
p0_pvs_fallout,0.0,0.0,0.0,0.0,2643
p0_aspiration_nodes,0.0,0.0,0.0,0.0,2643
p0_aspiration_fall_low,0.0,0.0,0.0,0.0,2643
p0_aspiration_fall_high,0.0,0.0,0.0,0.0,2643
p0_value,-0.05831630717354575,2.909189389008507,-11.999999999967624,12.000000000098732,2643
p1_nodes,10246.420613643133,5951.349759267424,119.0,31232.0,3357
p1_cutoffs,3958.389931486446,4141.258449217709,0.0,17549.0,3357
p1_tt_hits,1740.898421209413,2075.3317304923116,0.0,11302.0,3357
p1_tt_cutoffs,1308.2100089365506,1632.4185099181198,0.0,8682.0,3357
p1_skipped_move,0.0,0.0,0.0,0.0,3357
p1_depth,15.69198689305928,12.231452671274765,2.0,30.0,3357
p1_time_spent,0.5605053058980944,0.31823320020986723,0.0016962000008788891,0.9325530999994953,3357
p1_pvs_nodes,0.0,0.0,0.0,0.0,3357
p1_pvs_fallout,0.0,0.0,0.0,0.0,3357
p1_aspiration_nodes,0.0,0.0,0.0,0.0,3357
p1_aspiration_fall_low,0.0,0.0,0.0,0.0,3357
p1_aspiration_fall_high,0.0,0.0,0.0,0.0,3357
p1_value,2.750396187128467,4.830393564493079,-14.999999999984572,20.00000000004793,3357
