,mean,std,min,max,count
p0_nodes,10785.706247955512,12322.076967022522,90.0,49461.0,3057
p0_cutoffs,4735.090611710828,6074.611677063668,0.0,28145.0,3057
p0_tt_hits,2075.2862283284267,2684.067659121257,0.0,15813.0,3057
p0_tt_cutoffs,1526.1462217860649,2145.0932335406537,0.0,12502.0,3057
p0_skipped_move,0.0,0.0,0.0,0.0,3057
p0_depth,11.148838730781812,8.203481839298389,2.0,20.0,3057
p1_nodes,9984.315664288142,10434.188646435066,85.0,39936.0,2943
p1_cutoffs,4464.639823309548,5566.819551033227,0.0,23747.0,2943
p1_tt_hits,1961.7101597009853,2471.897919773091,0.0,12150.0,2943
p1_tt_cutoffs,1453.2103295956506,1983.4562715395934,0.0,9806.0,2943
p1_skipped_move,0.0,0.0,0.0,0.0,2943
p1_depth,10.61739721372749,8.103375360929208,2.0,20.0,2943
