n_episodes,n_p0_wins,n_p1_wins,p0_win_rate,p0_score_count,p0_score_mean,p0_score_std,p0_score_min,p0_score_25%,p0_score_50%,p0_score_75%,p0_score_max,p1_score_count,p1_score_mean,p1_score_std,p1_score_min,p1_score_25%,p1_score_50%,p1_score_75%,p1_score_max
10,4,6,0.4,10.0,11.2,5.391351098441528,1.0,9.25,11.5,14.5,19.0,10.0,13.8,5.391351098441528,6.0,10.5,13.5,15.75,24.0
