,n_episodes,n_p0_wins,n_p1_wins,p0_win_rate,p1_win_rate,p0_time_per_game,p1_time_per_game,p0_time_per_turn,p1_time_per_turn,p0_score_count,p0_score_mean,p0_score_std,p0_score_min,p0_score_25%,p0_score_50%,p0_score_75%,p0_score_max,p1_score_count,p1_score_mean,p1_score_std,p1_score_min,p1_score_25%,p1_score_50%,p1_score_75%,p1_score_max
0,40,10,30,0.25,0.75,17.64209125000125,22.796955405004336,0.6552308727948468,0.6892503523810836,40.0,10.075,4.196381224890726,4.0,7.0,9.0,12.0,19.0,40.0,14.925,4.196381224890726,6.0,13.0,16.0,18.0,21.0
