,n_episodes,n_p0_wins,n_p1_wins,p0_win_rate,p1_win_rate,p0_time_per_game,p1_time_per_game,p0_time_per_turn,p1_time_per_turn,p0_score_count,p0_score_mean,p0_score_std,p0_score_min,p0_score_25%,p0_score_50%,p0_score_75%,p0_score_max,p1_score_count,p1_score_mean,p1_score_std,p1_score_min,p1_score_25%,p1_score_50%,p1_score_75%,p1_score_max
0,30,13,17,0.43333333333333335,0.5666666666666667,15.250318853356294,21.59687029667451,0.5246669330283128,0.6981746863149086,30.0,11.833333333333334,5.446183942930122,5.0,7.25,8.5,18.0,21.0,30.0,13.166666666666666,5.446183942930122,4.0,7.0,16.5,17.75,20.0
