,n_episodes,n_p0_wins,n_p1_wins,p0_win_rate,p1_win_rate,p0_time_per_game,p1_time_per_game,p0_time_per_turn,p1_time_per_turn,p0_score_count,p0_score_mean,p0_score_std,p0_score_min,p0_score_25%,p0_score_50%,p0_score_75%,p0_score_max,p1_score_count,p1_score_mean,p1_score_std,p1_score_min,p1_score_25%,p1_score_50%,p1_score_75%,p1_score_max
0,100,9,91,0.09,0.91,18.304949694998214,19.611051046001485,0.7178411645097339,0.5684362622029416,100.0,8.5,3.534819584497842,4.0,6.0,8.0,10.0,20.0,100.0,16.5,3.534819584497842,5.0,15.0,17.0,19.0,21.0
