,mean,std,min,max,count
p0_nodes,14086.576759410802,19797.25166665268,0.0,80060.0,3055
p0_cutoffs,7434.273649754501,11960.635914666798,0.0,48108.0,3055
p0_tt_hits,3679.8553191489364,5984.585986171137,0.0,27062.0,3055
p0_tt_cutoffs,2844.695253682488,4762.160319206017,0.0,20982.0,3055
p0_skipped_move,0.0,0.0,0.0,0.0,3055
p0_depth,14.528968903436988,12.680528602828465,0.0,30.0,3055
p0_time_spent,0.691193948542671,0.9342484043303612,4.2499974370002747e-05,3.361802799976431,3055
p1_nodes,12947.030220713074,12810.367583851063,111.0,46592.0,2945
p1_cutoffs,5442.009168081494,6386.644035185773,0.0,26187.0,2945
p1_tt_hits,2631.421731748727,3152.074196564585,0.0,19840.0,2945
p1_tt_cutoffs,1874.590492359932,2442.1295440092545,0.0,11881.0,2945
p1_skipped_move,0.0,0.0,0.0,0.0,2945
p1_depth,11.73106960950764,9.49207527801164,2.0,24.0,2945
p1_time_spent,0.7190959782680874,0.7806915245991203,0.0015309000154957175,2.392066700005671,2945
