,n_episodes,n_p0_wins,n_p1_wins,p0_win_rate,p1_win_rate,p0_time_per_game,p1_time_per_game,p0_time_per_turn,p1_time_per_turn,p0_score_count,p0_score_mean,p0_score_std,p0_score_min,p0_score_25%,p0_score_50%,p0_score_75%,p0_score_max,p1_score_count,p1_score_mean,p1_score_std,p1_score_min,p1_score_25%,p1_score_50%,p1_score_75%,p1_score_max
0,100,51,49,0.51,0.49,21.11610961498984,21.177496359995274,0.6911983507361649,0.7191000461798056,100.0,12.64,4.108429373762182,5.0,9.0,13.0,16.0,22.0,100.0,12.36,4.108429373762182,3.0,9.0,12.0,16.0,20.0
