,mean,std,min,max,count
p0_nodes,13715.26704929102,17403.480143908982,0.0,61440.0,2962
p0_cutoffs,5920.794058068873,8404.37605961983,0.0,33542.0,2962
p0_tt_hits,2430.360229574612,3154.30530818704,0.0,14526.0,2962
p0_tt_cutoffs,1803.4550979068197,2543.987734713235,0.0,11307.0,2962
p0_skipped_move,0.0,0.0,0.0,0.0,2962
p0_depth,11.120526671168129,9.903245158973306,0.0,30.0,2962
p0_time_spent,0.7594662667453256,1.0319355264847603,4.049998824484646e-05,3.6607000999792945,2962
p1_nodes,13162.042791310072,14137.143121533496,106.0,60688.0,3038
p1_cutoffs,5595.244239631336,7105.637929099095,0.0,31675.0,3038
p1_tt_hits,2671.3680052666227,3459.3285212351325,0.0,28351.0,3038
p1_tt_cutoffs,1873.1810401579987,2617.1917270272197,0.0,16771.0,3038
p1_skipped_move,0.0,0.0,0.0,0.0,3038
p1_depth,12.473337722185649,9.792974540323872,2.0,24.0,3038
p1_time_spent,0.6685345723167976,0.783416349209337,0.0014476000214926898,2.40611190002528,3038
