,mean,std,min,max,count
p0_nodes,19012.868512110726,29292.142753711585,89.0,160966.0,289
p0_cutoffs,9102.685121107266,15566.483377268012,0.0,87665.0,289
p0_tt_hits,4751.570934256056,8138.416362448344,0.0,49259.0,289
p0_tt_cutoffs,3254.8477508650517,5753.39536619864,0.0,33737.0,289
p0_skipped_move,0.0,0.0,0.0,0.0,289
p0_depth,9.77508650519031,7.191493586857871,2.0,18.0,289
p0_time_spent,0.8026095854686847,1.2088192651485463,0.0013572000316344202,7.103669800038915,289
p1_nodes,15980.909967845659,19853.907419241932,149.0,72704.0,311
p1_cutoffs,7164.871382636656,10149.464319708046,0.0,40417.0,311
p1_tt_hits,3978.1800643086817,5908.833855906652,0.0,24018.0,311
p1_tt_cutoffs,2666.540192926045,4017.286572543811,0.0,17472.0,311
p1_skipped_move,0.0,0.0,0.0,0.0,311
p1_depth,13.353697749196142,11.4755567501261,2.0,30.0,311
p1_time_spent,0.6723435514472152,0.7796441703944882,0.0021493000094778836,2.8622709999908693,311
