,n_episodes,n_p0_wins,n_p1_wins,p0_win_rate,p1_win_rate,p0_time_per_game,p1_time_per_game,p0_time_per_turn,p1_time_per_turn,p0_score_count,p0_score_mean,p0_score_std,p0_score_min,p0_score_25%,p0_score_50%,p0_score_75%,p0_score_max,p1_score_count,p1_score_mean,p1_score_std,p1_score_min,p1_score_25%,p1_score_50%,p1_score_75%,p1_score_max
0,100,57,43,0.57,0.43,0.0003001150122145191,0.00025537199602695184,9.908055867101983e-06,8.595489600368624e-06,100.0,12.94,6.229321347020432,0.0,8.0,14.0,18.0,23.0,100.0,12.06,6.229321347020432,2.0,7.0,11.0,17.0,25.0
